sq_mt_built,n_rooms,n_bathrooms,floor,has_central_heating,has_ac,has_fitted_wardrobes,is_exterior,has_terrace,has_balcony,has_storage_room,District,Neighborhood,Avg_price_distr,Avg_price_neigh,has_sum,rent_price_area,Neigh_cluster,house_type_id_HouseType 2: Casa o chalet,rent_price
65,2.0,1,7,0,1,1,1,0,0,0, Chamartín , Castilla ,1950,1451,3,13.846153846153847,5,0,900.0
88,2.0,2,9,1,1,1,1,0,0,0, Chamartín , Castilla ,1950,1451,5,13.352272727272727,5,0,1175.0
45,1.0,1,0,0,1,0,0,0,0,0, Puente de Vallecas , Numancia ,775,787,2,17.555555555555557,4,0,790.0
47,1.0,1,2,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,17.02127659574468,8,0,800.0
80,2.0,2,5,0,0,1,1,0,0,0, Tetuán , Berruguete ,1190,935,2,13.125,5,0,1050.0
55,1.0,1,2,0,0,1,1,0,0,1, Tetuán , Berruguete ,1190,935,3,13.636363636363637,5,0,750.0
192,4.0,4,2,0,1,1,1,1,0,1, Moncloa , Aravaca ,2151,2367,8,15.9375,4,0,3060.0
90,3.0,2,2,0,0,0,1,0,1,0, Tetuán , Cuzco-Castillejos ,1190,1341,2,15.555555555555555,6,0,1400.0
160,3.0,2,3,0,1,1,1,0,1,0, Barrio de Salamanca , Castellana ,2079,2512,5,15.625,8,0,2500.0
70,1.0,1,6,0,0,1,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,22.142857142857142,8,0,1550.0
55,1.0,1,2,0,1,1,1,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,4,18.181818181818183,6,0,1000.0
230,4.0,4,7,1,1,1,1,1,0,1, Moncloa , Argüelles ,2151,1727,5,18.0,6,0,4140.0
268,4.0,3,2,1,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,3,12.5,8,0,3350.0
130,3.0,2,5,0,1,0,0,0,0,0, Chamberí , Almagro ,1671,2327,2,12.307692307692308,8,0,1600.0
213,3.0,2,4,1,0,0,1,0,1,0, Chamberí , Almagro ,1671,2327,2,12.206572769953052,8,0,2600.0
62,1.0,1,0,1,0,1,1,1,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,4,13.709677419354838,5,0,850.0
57,1.0,1,5,1,1,1,1,1,0,0, Chamartín , Castilla ,1950,1451,4,17.54385964912281,5,0,1000.0
108,3.0,2,5,1,1,1,1,1,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,5,15.648148148148149,5,0,1690.0
60,1.0,1,3,0,0,1,1,0,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,2,12.5,5,0,750.0
49,1.0,1,2,0,0,1,0,0,0,0, Retiro , Ibiza ,1790,1462,2,18.367346938775512,7,0,900.0
120,4.0,2,5,0,0,1,1,0,0,1, Retiro , Ibiza ,1790,1462,3,15.0,7,0,1800.0
180,4.0,3,7,1,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,5,15.833333333333334,6,0,2850.0
95,2.0,2,4,0,1,0,1,1,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,2,15.789473684210526,6,0,1500.0
90,3.0,1,2,1,1,1,1,1,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,5,15.555555555555555,6,0,1400.0
80,2.0,1,2,0,1,1,1,0,0,0, Tetuán , Bellas Vistas ,1190,969,4,11.25,5,0,900.0
65,2.0,1,2,0,1,1,1,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,3,19.23076923076923,6,0,1250.0
60,1.0,1,0,1,1,1,1,0,0,1, Tetuán , Cuzco-Castillejos ,1190,1341,6,16.666666666666668,6,0,1000.0
250,3.0,3,6,0,1,1,1,1,0,0, Chamberí , Gaztambide ,1671,1448,4,16.8,6,0,4200.0
190,4.0,2,1,0,1,0,1,0,1,0, Retiro , Jerónimos ,1790,3121,3,18.94736842105263,7,0,3600.0
80,3.0,1,1,0,0,0,1,0,0,0, Chamberí , Gaztambide ,1671,1448,1,19.375,6,0,1550.0
80,2.0,2,6,0,1,1,1,0,0,0, Retiro , Jerónimos ,1790,3121,3,17.5,7,0,1400.0
75,2.0,2,5,1,1,1,1,1,0,0, Retiro , Jerónimos ,1790,3121,5,22.666666666666668,7,0,1700.0
72,3.0,2,0,0,1,0,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,2,18.055555555555557,6,0,1300.0
65,1.0,1,2,0,1,1,1,0,1,0, Arganzuela , Imperial ,1094,1092,4,15.384615384615385,5,0,1000.0
120,3.0,2,3,1,1,1,0,0,0,0, Retiro , Ibiza ,1790,1462,3,14.166666666666666,7,0,1700.0
62,2.0,2,9,0,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,3,29.032258064516128,8,0,1800.0
90,2.0,2,5,0,1,1,1,1,0,0, Chamberí , Almagro ,1671,2327,3,22.22222222222222,8,0,2000.0
122,2.0,2,1,1,1,1,1,0,1,0, Barrio de Salamanca , Castellana ,2079,2512,4,16.39344262295082,8,0,2000.0
90,3.0,2,1,0,1,0,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,3,22.11111111111111,7,0,1990.0
149,4.0,3,4,1,1,1,1,0,0,1, Chamartín , Ciudad Jardín ,1950,1529,4,12.080536912751677,7,0,1800.0
55,1.0,1,2,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,14.909090909090908,8,0,820.0
180,4.0,3,5,1,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,4,15.0,7,0,2700.0
55,1.0,1,5,0,0,1,1,1,0,0, Tetuán , Bellas Vistas ,1190,969,3,15.454545454545455,5,0,850.0
55,2.0,1,1,0,0,1,1,1,1,0, Tetuán , Bellas Vistas ,1190,969,4,19.98181818181818,5,0,1099.0
68,2.0,1,4,1,1,1,1,0,0,0, Tetuán , Bellas Vistas ,1190,969,4,19.11764705882353,5,0,1300.0
55,1.0,1,1,0,1,1,1,0,0,1, Tetuán , Bellas Vistas ,1190,969,5,13.181818181818182,5,0,725.0
31,1.0,1,5,1,0,1,0,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,2,22.580645161290324,6,0,700.0
62,1.0,1,1,1,1,1,1,1,0,0, Chamartín , El Viso ,1950,3136,4,26.29032258064516,7,0,1630.0
65,1.0,1,3,1,0,1,1,1,0,0, Tetuán , Cuatro Caminos ,1190,1373,3,13.76923076923077,6,0,895.0
104,2.0,1,9,1,0,0,1,1,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,2,12.98076923076923,6,0,1350.0
65,2.0,1,6,0,0,0,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,1,19.23076923076923,7,0,1250.0
107,3.0,2,2,0,1,1,1,1,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,4,11.214953271028037,6,0,1200.0
50,1.0,1,2,0,1,1,1,0,0,1, Ciudad Lineal , Costillares ,1263,1448,7,17.9,3,0,895.0
170,3.0,2,1,0,1,1,1,1,0,1, Moncloa , Ciudad Universitaria ,2151,2786,7,13.529411764705882,5,0,2300.0
75,2.0,1,5,0,1,1,0,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,4,15.333333333333334,6,0,1150.0
100,2.0,2,1,0,1,1,1,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,5,11.0,6,0,1100.0
130,2.0,2,1,0,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,2,24.923076923076923,6,0,3240.0
68,1.0,1,0,0,1,1,1,0,0,1, Chamartín , El Viso ,1950,3136,3,23.529411764705884,7,0,1600.0
50,2.0,1,5,1,0,1,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,23.0,7,0,1150.0
60,1.0,1,0,0,1,0,1,1,0,0, Chamartín , El Viso ,1950,3136,2,26.666666666666668,7,0,1600.0
75,3.0,1,2,0,1,0,1,0,1,0, Arganzuela , Delicias ,1094,1116,3,14.666666666666666,5,0,1100.0
90,3.0,2,6,0,0,0,1,0,0,0, Chamartín , El Viso ,1950,3136,1,15.0,7,0,1350.0
100,2.0,2,4,0,0,1,1,0,1,1, Barrio de Salamanca , Goya ,2079,1759,4,22.0,7,0,2200.0
150,3.0,2,5,1,1,1,1,1,0,1, Chamartín , El Viso ,1950,3136,5,13.333333333333334,7,0,2000.0
45,1.0,1,0,0,0,0,0,0,0,0, Retiro , Ibiza ,1790,1462,1,16.666666666666668,7,0,750.0
45,1.0,1,3,0,0,1,0,0,0,0, Retiro , Ibiza ,1790,1462,2,16.666666666666668,7,0,750.0
91,3.0,2,1,1,0,1,1,1,0,0, Tetuán , Bellas Vistas ,1190,969,5,17.582417582417584,5,0,1600.0
60,2.0,1,1,0,0,0,0,1,0,0, Tetuán , Bellas Vistas ,1190,969,2,18.333333333333332,5,0,1100.0
135,2.0,2,4,0,1,1,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,4,18.51851851851852,7,0,2500.0
55,2.0,1,1,0,0,0,1,1,0,0, Tetuán , Bellas Vistas ,1190,969,2,20.0,5,0,1100.0
30,1.0,1,1,0,0,0,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,0,18.333333333333332,8,0,550.0
77,2.0,2,5,0,1,1,1,0,0,1, Barrio de Salamanca , Guindalera ,2079,1349,6,22.07792207792208,6,0,1700.0
75,2.0,2,7,0,0,1,1,0,0,0, Ciudad Lineal , Costillares ,1263,1448,5,16.0,3,0,1200.0
87,3.0,2,1,1,0,1,0,1,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,3,16.091954022988507,5,0,1400.0
60,2.0,1,4,0,1,1,1,1,0,0, Barrio de Salamanca , Guindalera ,2079,1349,4,30.0,6,0,1800.0
40,1.0,1,0,0,0,1,0,0,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,1,19.5,5,0,780.0
82,1.0,2,1,0,1,1,0,1,0,0, Chamberí , Almagro ,1671,2327,4,21.951219512195124,8,0,1800.0
190,3.0,2,5,0,1,1,1,0,1,0, Chamberí , Almagro ,1671,2327,4,14.736842105263158,8,0,2800.0
152,3.0,2,2,0,1,1,1,0,0,1, Chamberí , Almagro ,1671,2327,3,19.736842105263158,8,0,3000.0
100,1.0,2,3,0,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,4,17.5,8,0,1750.0
50,1.0,1,2,0,1,0,0,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,2,17.9,6,0,895.0
50,2.0,1,0,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,23.0,8,0,1150.0
50,1.0,1,3,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,17.0,8,0,850.0
100,2.0,2,4,0,1,1,1,0,0,0, Chamartín , Ciudad Jardín ,1950,1529,4,18.5,7,0,1850.0
140,3.0,2,0,0,0,0,1,1,1,0, Chamartín , Ciudad Jardín ,1950,1529,4,14.285714285714286,7,0,2000.0
109,3.0,2,1,0,1,1,1,0,0,0, Chamartín , Castilla ,1950,1451,2,16.513761467889907,5,0,1800.0
75,2.0,1,4,0,1,1,0,0,0,0, Chamartín , Ciudad Jardín ,1950,1529,2,18.666666666666668,7,0,1400.0
116,3.0,2,6,1,1,0,1,1,0,1, Arganzuela , Delicias ,1094,1116,7,16.810344827586206,5,0,1950.0
227,4.0,4,5,1,1,1,1,0,0,0, Retiro , Jerónimos ,1790,3121,3,14.09691629955947,7,0,3200.0
123,3.0,2,1,0,1,0,1,0,0,0, Chamartín , Castilla ,1950,1451,3,12.195121951219512,5,0,1500.0
177,3.0,2,2,0,1,1,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,13.559322033898304,8,0,2400.0
50,1.0,1,1,0,1,1,0,0,1,0, Centro , Chueca-Justicia ,1355,1709,4,16.0,8,0,800.0
100,1.0,2,5,0,1,1,1,1,0,1, Centro , Chueca-Justicia ,1355,1709,5,21.0,8,0,2100.0
34,1.0,1,3,0,1,1,0,0,0,0, Centro , Huertas-Cortes ,1355,1450,2,20.294117647058822,7,0,690.0
120,4.0,2,3,0,1,1,1,1,1,0, Arganzuela , Delicias ,1094,1116,6,12.5,5,0,1500.0
98,4.0,2,2,0,0,0,1,0,0,0, Retiro , Ibiza ,1790,1462,1,18.367346938775512,7,0,1800.0
83,3.0,1,1,1,0,1,1,1,0,0, Arganzuela , Delicias ,1094,1116,3,14.457831325301205,5,0,1200.0
53,1.0,1,4,0,1,1,1,0,0,0, Arganzuela , Delicias ,1094,1116,3,17.92452830188679,5,0,950.0
65,1.0,1,1,0,1,1,1,0,0,0, Arganzuela , Delicias ,1094,1116,5,18.46153846153846,5,0,1200.0
90,4.0,2,1,1,0,1,1,0,0,0, Chamberí , Gaztambide ,1671,1448,2,21.944444444444443,6,0,1975.0
40,1.0,1,5,0,1,1,0,0,0,0, Chamberí , Gaztambide ,1671,1448,3,25.75,6,0,1030.0
60,3.0,1,0,0,0,0,1,0,0,1, Barrio de Salamanca , Guindalera ,2079,1349,2,16.666666666666668,6,0,1000.0
90,2.0,2,9,0,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,3,20.0,8,0,1800.0
110,2.0,2,0,0,1,1,1,1,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,5,15.409090909090908,6,0,1695.0
106,3.0,2,4,1,1,1,1,1,0,0, Arganzuela , Imperial ,1094,1092,4,14.150943396226415,5,0,1500.0
115,2.0,2,4,0,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,3,18.26086956521739,7,0,2100.0
90,3.0,1,4,0,0,1,1,1,0,0, Puente de Vallecas , Numancia ,775,787,3,13.88888888888889,4,0,1250.0
68,3.0,1,6,1,0,1,0,1,0,0, Arganzuela , Imperial ,1094,1092,4,16.176470588235293,5,0,1100.0
50,1.0,1,0,0,1,1,0,0,0,0, Arganzuela , Imperial ,1094,1092,3,20.0,5,0,1000.0
72,1.0,1,1,0,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,4,16.666666666666668,7,0,1200.0
85,2.0,1,4,0,0,1,1,1,0,0, Barrio de Salamanca , Guindalera ,2079,1349,3,15.294117647058824,6,0,1300.0
60,1.0,1,2,0,1,1,1,0,0,0, Barrio de Salamanca , Guindalera ,2079,1349,3,21.666666666666668,6,0,1300.0
51,1.0,1,5,1,1,1,0,1,0,0, Barrio de Salamanca , Guindalera ,2079,1349,5,16.666666666666668,6,0,850.0
248,5.0,4,4,0,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,3,14.919354838709678,7,0,3700.0
113,2.0,2,5,0,1,1,1,1,0,0, Chamartín , El Viso ,1950,3136,4,17.256637168141594,7,0,1950.0
60,1.0,1,6,0,1,1,1,0,0,0, Arganzuela , Imperial ,1094,1092,4,21.666666666666668,5,0,1300.0
65,1.0,1,3,1,1,1,0,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,3,18.46153846153846,6,0,1200.0
104,2.0,1,2,0,1,1,1,1,0,1, Moncloa , Argüelles ,2151,1727,5,25.0,6,0,2600.0
90,2.0,2,6,1,1,1,1,0,0,1, Tetuán , Cuatro Caminos ,1190,1373,5,15.555555555555555,6,0,1400.0
180,4.0,3,7,1,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,4,15.0,6,0,2700.0
65,2.0,2,1,0,1,1,1,0,1,0, Barrio de Salamanca , Guindalera ,2079,1349,4,24.615384615384617,6,0,1600.0
100,3.0,2,1,0,0,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,2,14.0,6,0,1400.0
61,3.0,1,1,0,0,1,1,0,1,0, Carabanchel , Opañel ,892,885,3,15.98360655737705,4,0,975.0
132,3.0,2,4,0,1,1,1,0,1,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,5,13.636363636363637,6,0,1800.0
60,1.0,1,1,1,1,1,1,1,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,6,18.333333333333332,6,0,1100.0
110,3.0,2,5,1,1,1,1,1,0,0, Chamartín , Ciudad Jardín ,1950,1529,4,19.09090909090909,7,0,2100.0
120,3.0,2,4,1,0,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,16.666666666666668,7,0,2000.0
125,3.0,2,1,1,1,1,1,1,0,1, Chamberí , Arapiles ,1671,1325,6,19.2,7,0,2400.0
200,3.0,3,6,1,1,1,1,1,0,0, Retiro , Jerónimos ,1790,3121,5,14.0,7,0,2800.0
35,1.0,1,1,0,0,0,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,1,20.0,6,0,700.0
150,3.0,2,5,0,1,1,1,1,0,0, Chamberí , Almagro ,1671,2327,5,17.333333333333332,8,0,2600.0
110,3.0,1,2,0,1,1,1,0,1,0, Barrio de Salamanca , Castellana ,2079,2512,4,20.0,8,0,2200.0
89,3.0,3,1,0,1,1,1,0,0,0, Tetuán , Berruguete ,1190,935,4,14.044943820224718,5,0,1250.0
65,1.0,1,0,1,1,1,1,0,0,1, Tetuán , Cuzco-Castillejos ,1190,1341,6,15.384615384615385,6,0,1000.0
92,2.0,2,2,0,0,1,1,0,0,0, Tetuán , Berruguete ,1190,935,3,10.76086956521739,5,0,990.0
240,4.0,3,2,0,0,1,1,1,0,0, Ciudad Lineal , Costillares ,1263,1448,4,11.666666666666666,3,0,2800.0
70,3.0,1,4,0,0,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,2,21.428571428571427,8,0,1500.0
188,4.0,3,1,0,1,0,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,2,12.23404255319149,7,0,2300.0
48,1.0,1,0,1,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,5,22.916666666666668,7,0,1100.0
47,1.0,1,2,0,1,0,0,0,0,0, Centro , Huertas-Cortes ,1355,1450,2,17.02127659574468,7,0,800.0
65,2.0,1,2,0,0,0,1,1,0,0, Chamartín , Castilla ,1950,1451,2,17.692307692307693,5,0,1150.0
165,5.0,3,8,1,1,1,1,1,0,0, Chamartín , Castilla ,1950,1451,4,15.757575757575758,5,0,2600.0
80,2.0,2,3,0,1,1,1,0,0,0, Centro , Huertas-Cortes ,1355,1450,3,24.125,7,0,1930.0
95,3.0,2,5,0,0,1,1,1,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,2,14.736842105263158,5,0,1400.0
82,3.0,1,2,0,0,0,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,0,16.463414634146343,6,0,1350.0
70,2.0,2,0,0,0,1,1,0,0,0, Tetuán , Bellas Vistas ,1190,969,1,11.428571428571429,5,0,800.0
60,2.0,1,1,0,1,1,1,1,0,0, Chamartín , Ciudad Jardín ,1950,1529,4,20.0,7,0,1200.0
138,3.0,2,4,0,1,1,1,1,0,0, Moncloa , Aravaca ,2151,2367,6,15.942028985507246,4,0,2200.0
45,1.0,1,1,0,1,1,0,0,0,0, Chamartín , Ciudad Jardín ,1950,1529,3,20.0,7,0,900.0
54,1.0,1,0,0,1,0,1,0,0,0, Moncloa , Ciudad Universitaria ,2151,2786,2,16.85185185185185,5,0,910.0
50,1.0,1,3,0,1,1,1,0,0,0, Chamartín , Ciudad Jardín ,1950,1529,4,24.0,7,0,1200.0
76,2.0,1,0,1,0,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,3,12.5,6,0,950.0
57,2.0,1,2,1,1,1,1,0,0,0, Chamartín , Ciudad Jardín ,1950,1529,3,16.666666666666668,7,0,950.0
70,3.0,1,4,1,0,1,0,0,0,0, Chamberí , Arapiles ,1671,1325,3,22.285714285714285,7,0,1560.0
40,1.0,1,3,0,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,6,25.0,7,0,1000.0
130,3.0,2,5,1,0,1,1,0,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,2,11.538461538461538,5,0,1500.0
240,2.0,3,2,1,1,1,1,1,1,0, Centro , Chueca-Justicia ,1355,1709,5,14.583333333333334,8,0,3500.0
75,2.0,2,6,1,1,1,0,0,0,0, Chamberí , Arapiles ,1671,1325,4,18.666666666666668,7,0,1400.0
70,1.0,1,0,0,1,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,3,15.714285714285714,6,0,1100.0
50,1.0,1,1,0,1,0,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,1,29.0,8,0,1450.0
157,4.0,2,6,1,0,1,1,1,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,3,13.375796178343949,6,0,2100.0
75,3.0,1,4,0,0,1,0,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,2,14.533333333333333,6,0,1090.0
40,2.0,1,0,0,1,1,1,1,0,0, Retiro , Ibiza ,1790,1462,5,25.0,7,0,1000.0
90,3.0,2,4,0,1,1,1,1,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,5,17.22222222222222,5,0,1550.0
70,2.0,1,2,0,1,1,1,1,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,5,18.571428571428573,6,0,1300.0
69,1.0,1,7,0,0,1,1,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,1,20.28985507246377,6,0,1400.0
72,1.0,1,4,0,1,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,2,33.75,6,0,2430.0
45,1.0,1,4,0,0,0,1,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,0,20.0,6,0,900.0
60,1.0,1,3,0,1,1,1,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,4,20.833333333333332,6,0,1250.0
58,2.0,1,1,0,1,1,1,0,1,0, Chamartín , Ciudad Jardín ,1950,1529,4,25.862068965517242,7,0,1500.0
198,4.0,4,2,0,1,1,1,1,0,1, Moncloa , Aravaca ,2151,2367,5,15.454545454545455,4,0,3060.0
122,2.0,3,5,1,1,1,0,0,1,0, Barrio de Salamanca , Goya ,2079,1759,5,23.360655737704917,7,0,2850.0
198,4.0,4,2,0,1,1,1,1,0,1, Moncloa , Aravaca ,2151,2367,5,15.580808080808081,4,0,3085.0
70,3.0,1,2,1,1,1,0,0,0,0, Chamberí , Arapiles ,1671,1325,4,23.571428571428573,7,0,1650.0
50,2.0,1,1,0,0,0,0,0,0,0, Chamberí , Arapiles ,1671,1325,1,16.0,7,0,800.0
220,4.0,2,7,1,1,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,3,12.727272727272727,6,0,2800.0
76,4.0,2,2,0,0,0,0,0,0,0, Arganzuela , Delicias ,1094,1116,1,25.0,5,0,1900.0
45,1.0,1,1,0,1,1,1,0,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,3,16.666666666666668,5,0,750.0
50,1.0,1,2,0,1,1,1,0,0,1, Barrio de Salamanca , Fuente del Berro ,2079,1181,4,17.8,5,0,890.0
50,1.0,1,3,0,1,0,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,2,20.0,8,0,1000.0
65,1.0,1,5,0,1,1,1,0,0,0, Chamartín , Castilla ,1950,1451,3,12.307692307692308,5,0,800.0
110,4.0,2,7,0,1,1,1,0,0,0, Ciudad Lineal , Costillares ,1263,1448,5,13.636363636363637,3,0,1500.0
75,2.0,1,2,0,1,0,1,1,1,0, Chamartín , Ciudad Jardín ,1950,1529,4,17.2,7,0,1290.0
41,1.0,1,1,0,1,0,1,1,0,0, Chamartín , Ciudad Jardín ,1950,1529,3,24.146341463414632,7,0,990.0
50,1.0,1,2,1,1,1,1,1,0,0, Chamartín , Ciudad Jardín ,1950,1529,4,20.0,7,0,1000.0
55,2.0,1,4,1,1,1,1,0,0,0, Chamberí , Arapiles ,1671,1325,3,22.727272727272727,7,0,1250.0
200,4.0,3,1,1,0,1,1,0,0,0, Chamartín , El Viso ,1950,3136,2,12.5,7,0,2500.0
95,2.0,2,1,0,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,3,19.473684210526315,7,0,1850.0
184,4.0,2,8,1,1,1,1,1,0,0, Chamartín , El Viso ,1950,3136,4,16.304347826086957,7,0,3000.0
78,2.0,1,2,0,0,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,2,14.743589743589743,8,0,1150.0
85,2.0,2,1,1,0,0,1,0,0,0, Chamberí , Gaztambide ,1671,1448,1,32.94117647058823,6,0,2800.0
95,4.0,2,3,1,0,1,1,0,0,0, Chamberí , Gaztambide ,1671,1448,2,23.157894736842106,6,0,2200.0
51,3.0,1,2,0,0,0,1,0,0,0, Chamberí , Gaztambide ,1671,1448,1,22.54901960784314,6,0,1150.0
85,3.0,1,4,0,0,0,0,0,0,0, Chamberí , Gaztambide ,1671,1448,1,12.352941176470589,6,0,1050.0
65,2.0,2,4,1,1,1,1,1,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,4,21.153846153846153,6,0,1375.0
78,1.0,1,1,1,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,4,19.871794871794872,6,0,1550.0
65,1.0,1,2,0,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,2,20.0,6,0,1300.0
65,2.0,1,2,0,1,0,1,1,0,0, Moncloa , Argüelles ,2151,1727,2,25.384615384615383,6,0,1650.0
180,3.0,2,5,0,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,4,15.277777777777779,6,0,2750.0
36,1.0,1,1,0,1,1,1,0,0,0, Tetuán , Bellas Vistas ,1190,969,3,20.13888888888889,5,0,725.0
55,2.0,1,6,1,0,0,1,0,0,0, Tetuán , Bellas Vistas ,1190,969,1,15.454545454545455,5,0,850.0
33,1.0,1,2,0,0,1,0,0,0,0, Tetuán , Bellas Vistas ,1190,969,1,19.696969696969695,5,0,650.0
63,1.0,1,4,1,1,1,0,0,0,0, Chamartín , Castilla ,1950,1451,3,33.333333333333336,5,0,2100.0
84,2.0,1,6,0,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,14.880952380952381,8,0,1250.0
100,3.0,2,3,1,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,16.0,8,0,1600.0
70,2.0,1,4,1,1,1,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,22.857142857142858,8,0,1600.0
43,1.0,1,0,0,1,1,0,0,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,2,18.6046511627907,5,0,800.0
150,2.0,2,3,0,1,0,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,1,13.3,7,0,1995.0
140,3.0,2,1,0,0,1,1,0,0,1, Chamberí , Almagro ,1671,2327,3,16.071428571428573,8,0,2250.0
128,2.0,2,6,0,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,3,30.5859375,8,0,3915.0
99,2.0,2,2,0,1,1,1,0,0,0, Moncloa , Ciudad Universitaria ,2151,2786,4,12.121212121212121,5,0,1200.0
45,1.0,1,6,0,1,0,1,1,0,0, Chamberí , Gaztambide ,1671,1448,3,28.88888888888889,6,0,1300.0
80,2.0,1,2,0,0,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,2,11.875,8,0,950.0
60,2.0,1,6,0,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,15.833333333333334,8,0,950.0
90,2.0,2,5,0,1,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,27.77777777777778,7,0,2500.0
36,1.0,1,0,1,1,1,1,0,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,3,20.833333333333332,5,0,750.0
128,3.0,3,4,0,1,1,1,0,1,1, Barrio de Salamanca , Goya ,2079,1759,5,28.125,7,0,3600.0
50,1.0,1,3,0,1,1,0,0,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,3,16.0,5,0,800.0
99,1.0,1,4,0,1,1,1,1,0,0, Centro , Huertas-Cortes ,1355,1450,4,12.121212121212121,7,0,1200.0
